-1.0	-1.0	-9.897448023527241e-05	-1.0000990299928503	0.0	(-1.0000990299928503+0j)
-0.9966666666666667	-0.9933444444444445	-9.897114785466033e-05	-0.9934434512567968	0.0	(-0.9934434512567968+0j)
-0.9933333333333334	-0.9867111111111112	-9.896778187033608e-05	-0.9868101048974298	0.0	(-0.9868101048974298+0j)
-0.9900000000000001	-0.9801000000000002	-9.896438182896333e-05	-0.980198984216498	0.0	(-0.980198984216498+0j)
-0.9866666666666667	-0.9735111111111112	-9.896094726953517e-05	-0.9736100875327477	0.0	(-0.9736100875327477+0j)
-0.9833333333333334	-0.9669444444444446	-9.895747772321775e-05	-0.9670434141657487	0.0	(-0.9670434141657487+0j)
-0.9800000000000001	-0.9604000000000001	-9.895397271319034e-05	-0.9604989637665284	0.0	(-0.9604989637665284+0j)
-0.9766666666666667	-0.9538777777777778	-9.895043175448148e-05	-0.953976736127151	0.0	(-0.953976736127151+0j)
-0.9733333333333334	-0.9473777777777779	-9.894685435380122e-05	-0.947476731109996	0.0	(-0.947476731109996+0j)
-0.9700000000000001	-0.9409000000000002	-9.894324000936925e-05	-0.9409989486168284	0.0	(-0.9409989486168284+0j)
-0.9666666666666667	-0.9344444444444444	-9.893958821073904e-05	-0.93454338857375	0.0	(-0.93454338857375+0j)
-0.9633333333333334	-0.9280111111111112	-9.893589843861752e-05	-0.9281100509231928	0.0	(-0.9281100509231928+0j)
-0.9600000000000001	-0.9216000000000002	-9.893217016468049e-05	-0.9216989356193828	0.0	(-0.9216989356193828+0j)
-0.9566666666666668	-0.9152111111111113	-9.892840285138352e-05	-0.9153100426255589	0.0	(-0.9153100426255589+0j)
-0.9533333333333334	-0.9088444444444445	-9.892459595176811e-05	-0.9089433719121228	0.0	(-0.9089433719121228+0j)
-0.9500000000000001	-0.9025000000000001	-9.89207489092632e-05	-0.9025989234553424	0.0	(-0.9025989234553424+0j)
-0.9466666666666668	-0.896177777777778	-9.891686115748175e-05	-0.8962766972362938	0.0	(-0.8962766972362938+0j)
-0.9433333333333334	-0.8898777777777778	-9.891293212001222e-05	-0.8899766932400338	0.0	(-0.8899766932400338+0j)
-0.9400000000000001	-0.8836000000000002	-9.890896121020488e-05	-0.883698911454895	0.0	(-0.883698911454895+0j)
-0.9366666666666668	-0.8773444444444446	-9.89049478309529e-05	-0.8774433518718476	0.0	(-0.8774433518718476+0j)
-0.9333333333333333	-0.8711111111111112	-9.89008913744678e-05	-0.8712100144839767	0.0	(-0.8712100144839767+0j)
-0.93	-0.8649000000000001	-9.889679122204937e-05	-0.8649988992860184	0.0	(-0.8649988992860184+0j)
-0.9266666666666667	-0.8587111111111113	-9.889264674384968e-05	-0.8588100062739812	0.0	(-0.8588100062739812+0j)
-0.9233333333333333	-0.8525444444444444	-9.888845729863126e-05	-0.8526433354448393	0.0	(-0.8526433354448393+0j)
-0.92	-0.8464	-9.888422223351898e-05	-0.8464988867962834	0.0	(-0.8464988867962834+0j)
-0.9166666666666667	-0.8402777777777779	-9.887994088374571e-05	-0.8403766603265039	0.0	(-0.8403766603265039+0j)
-0.9133333333333334	-0.834177777777778	-9.887561257239148e-05	-0.8342766560340713	0.0	(-0.8342766560340713+0j)
-0.91	-0.8281000000000001	-9.887123661011581e-05	-0.8281988739177901	0.0	(-0.8281988739177901+0j)
-0.9066666666666667	-0.8220444444444446	-9.886681229488328e-05	-0.8221433139766416	0.0	(-0.8221433139766416+0j)
-0.9033333333333334	-0.8160111111111112	-9.886233891168192e-05	-0.8161099762097207	0.0	(-0.8161099762097207+0j)
-0.9	-0.81	-9.885781573223437e-05	-0.8100988606161666	0.0	(-0.8100988606161666+0j)
-0.8966666666666667	-0.8040111111111112	-9.885324201470134e-05	-0.8041099671951865	0.0	(-0.8041099671951865+0j)
-0.8933333333333334	-0.7980444444444446	-9.884861700337751e-05	-0.798143295945983	0.0	(-0.798143295945983+0j)
-0.89	-0.7921	-9.884393992837933e-05	-0.7921988468677795	0.0	(-0.7921988468677795+0j)
-0.8866666666666667	-0.7861777777777779	-9.883921000532458e-05	-0.7862766199597918	0.0	(-0.7862766199597918+0j)
-0.8833333333333334	-0.780277777777778	-9.883442643500353e-05	-0.7803766152212245	0.0	(-0.7803766152212245+0j)
-0.88	-0.7744	-9.882958840304128e-05	-0.7744988326512794	0.0	(-0.7744988326512794+0j)
-0.8766666666666667	-0.7685444444444445	-9.882469507955113e-05	-0.7686432722491451	0.0	(-0.7686432722491451+0j)
-0.8733333333333334	-0.7627111111111112	-9.881974561877869e-05	-0.7628099340139828	0.0	(-0.7628099340139828+0j)
-0.8700000000000001	-0.7569000000000002	-9.881473915873638e-05	-0.7569988179449743	0.0	(-0.7569988179449743+0j)
-0.8666666666666667	-0.7511111111111112	-9.880967482082815e-05	-0.7512099240412341	0.0	(-0.7512099240412341+0j)
-0.8633333333333334	-0.7453444444444446	-9.880455170946392e-05	-0.7454432523019145	0.0	(-0.7454432523019145+0j)
-0.8600000000000001	-0.7396000000000001	-9.879936891166367e-05	-0.7396988027261023	0.0	(-0.7396988027261023+0j)
-0.8566666666666667	-0.7338777777777779	-9.879412549665062e-05	-0.7339765753129022	0.0	(-0.7339765753129022+0j)
-0.8533333333333334	-0.7281777777777779	-9.878882051543331e-05	-0.7282765700613865	0.0	(-0.7282765700613865+0j)
-0.8500000000000001	-0.7225000000000001	-9.878345300037622e-05	-0.7225987869706094	0.0	(-0.7225987869706094+0j)
-0.8466666666666667	-0.7168444444444445	-9.877802196475842e-05	-0.7169432260396094	0.0	(-0.7169432260396094+0j)
